event layer r x y z hbarcode barcode charge pt d0
11 4 752.331 731.503 175.802 72.3813 76 10001 -1 10000 -0.0137723
11 4 764.578 727.21 236.104 73.9535 777 10001 -1 10000 -0.0137723
11 4 759.494 728.804 213.719 24.9865 9223372036854775807 10001 -1 10000 -0.0137723
11 4 760.027 728.627 216.204 25.0513 200060 10001 -1 10000 -0.0137723
11 4 767.131 726.476 246.418 74.2224 200024 10001 -1 10000 -0.0137723
11 5 764.997 735.47 210.486 73.3097 1055 10001 -1 10000 -0.0137723
11 5 765.451 735.315 212.669 73.2528 108 10001 -1 10000 -0.0137723
11 5 761.157 736.878 190.712 25.4419 200017 10001 -1 10000 -0.0137723
11 5 770.68 733.653 236.007 72.6443 777 10001 -1 10000 -0.0137723
11 5 771.385 733.444 238.944 72.5677 9223372036854775807 10001 -1 10000 -0.0137723
11 5 763.945 735.838 205.317 25.0611 1141 10001 -1 10000 -0.0137723
11 5 773.508 732.834 247.526 72.344 200024 10001 -1 10000 -0.0137723
11 5 769.938 733.877 232.871 24.3427 9223372036854775807 10001 -1 10000 -0.0137723
11 5 771.904 733.293 241.077 24.1288 222 10001 -1 10000 -0.0137723
11 5 758.248 738.09 173.672 74.2695 76 10001 -1 10000 -0.0137723
11 5 758.356 738.042 174.35 74.2518 9223372036854775807 10001 -1 10000 -0.0137723
11 4 752.232 731.545 175.199 170.366 9223372036854775807 10001 -1 10000 -0.0137723
11 4 753.062 731.192 180.168 170.495 9223372036854775807 10001 -1 10000 -0.0137723
11 4 756.846 729.724 200.796 171.033 9223372036854775807 10001 -1 10000 -0.0137723
11 4 764.815 727.141 237.083 171.979 9223372036854775807 10001 -1 10000 -0.0137723
11 4 768.701 726.042 252.516 172.381 200148 10001 -1 10000 -0.0137723
11 4 760.206 728.568 217.032 123.073 9223372036854775807 10001 -1 10000 -0.0137723
11 4 760.833 728.364 219.893 123.147 1181 10001 -1 10000 -0.0137723
11 5 768.85 734.211 228.178 170.848 9223372036854775807 10001 -1 10000 -0.0137723
11 5 761.836 736.615 194.401 123.346 9223372036854775807 10001 -1 10000 -0.0137723
11 5 766.856 734.847 219.245 122.698 1181 10001 -1 10000 -0.0137723
11 5 776.297 732.067 258.292 170.063 200148 10001 -1 10000 -0.0137723
11 4 763.354 727.577 230.959 221.436 200617 10001 -1 10000 -0.0137723
11 4 764.536 727.223 235.928 221.566 200007 10001 -1 10000 -0.0137723
11 4 756.994 729.67 201.549 269.053 1144 10001 -1 10000 -0.0137723
11 4 770.391 725.588 258.89 222.164 200229 10001 -1 10000 -0.0137723
11 5 763.955 735.834 205.367 269.443 1144 10001 -1 10000 -0.0137723
11 5 768.388 734.355 226.145 268.901 9223372036854775807 10001 -1 10000 -0.0137723
11 5 770.775 733.625 236.41 220.25 200617 10001 -1 10000 -0.0137723
11 5 771.246 733.485 238.367 220.199 200007 10001 -1 10000 -0.0137723
11 5 775.687 732.232 255.983 219.74 9223372036854775807 10001 -1 10000 -0.0137723
11 5 776.044 732.135 257.338 219.705 9223372036854775807 10001 -1 10000 -0.0137723
11 5 776.204 732.092 257.941 219.689 200229 10001 -1 10000 -0.0137723
11 5 757.726 738.326 170.36 270.356 9223372036854775807 10001 -1 10000 -0.0137723
11 4 750.565 732.303 164.559 317.705 9223372036854775807 10001 -1 10000 -0.0137723
11 4 756.959 729.682 201.373 318.665 200007 10001 -1 10000 -0.0137723
11 4 760.767 728.386 219.591 319.14 937 10001 -1 10000 -0.0137723
11 5 756.962 738.683 165.341 320.103 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.517 736.358 198.015 319.251 200007 10001 -1 10000 -0.0137723
11 5 767.97 734.488 224.289 318.566 9223372036854775807 10001 -1 10000 -0.0137723
11 5 768.24 734.402 225.493 318.535 9223372036854775807 10001 -1 10000 -0.0137723
11 5 768.496 734.321 226.623 318.506 9223372036854775807 10001 -1 10000 -0.0137723
11 4 755.415 704.015 273.89 -25.3614 9223372036854775807 10001 -1 10000 -0.0137723
11 4 753.562 705.89 263.772 -74.0124 253 10001 -1 10000 -0.0137723
11 4 759.27 700.485 292.937 -73.241 415 10001 -1 10000 -0.0137723
11 5 757.313 715.1 249.309 -72.1575 676 10001 -1 10000 -0.0137723
11 5 757.543 714.825 250.793 -72.1968 9223372036854775807 10001 -1 10000 -0.0137723
11 5 760.021 712.06 265.709 -72.5913 253 10001 -1 10000 -0.0137723
11 5 765.949 706.449 295.987 -73.3921 415 10001 -1 10000 -0.0137723
11 5 775.031 699.425 333.884 -26.0111 9223372036854775807 10001 -1 10000 -0.0137723
11 5 775.11 699.37 334.18 -26.0189 9223372036854775807 10001 -1 10000 -0.0137723
11 4 750.553 709.287 245.442 23.7028 222 10001 -1 10000 -0.0137723
11 4 763.108 697.335 309.931 25.4085 200357 10001 -1 10000 -0.0137723
11 4 750.378 709.503 244.28 72.0555 1786 10001 -1 10000 -0.0137723
11 4 750.716 709.09 246.506 72.1143 200024 10001 -1 10000 -0.0137723
11 4 755.713 703.726 275.448 72.8798 1143 10001 -1 10000 -0.0137723
11 4 759.307 700.453 293.11 73.347 89 10001 -1 10000 -0.0137723
11 4 757.772 701.805 285.812 24.7706 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.609 706.742 294.403 73.2331 89 10001 -1 10000 -0.0137723
11 5 762.118 709.942 277.138 25.3064 1143 10001 -1 10000 -0.0137723
11 5 776.097 698.682 337.891 72.0829 9223372036854775807 10001 -1 10000 -0.0137723
11 5 768.274 704.509 306.451 24.5311 200357 10001 -1 10000 -0.0137723
11 5 757.07 715.393 247.725 74.4677 200024 10001 -1 10000 -0.0137723
11 5 757.32 715.091 249.358 74.4245 1786 10001 -1 10000 -0.0137723
11 4 753.667 705.78 264.366 122.203 695 10001 -1 10000 -0.0137723
11 4 762.671 697.679 308.076 123.359 196 10001 -1 10000 -0.0137723
11 4 751.247 708.457 249.92 170.205 9223372036854775807 10001 -1 10000 -0.0137723
11 4 754.379 705.046 268.324 170.691 9223372036854775807 10001 -1 10000 -0.0137723
11 4 763.36 697.138 310.995 171.82 200984 10001 -1 10000 -0.0137723
11 5 760.021 712.06 265.709 123.609 695 10001 -1 10000 -0.0137723
11 5 769.668 703.4 312.437 170.756 200984 10001 -1 10000 -0.0137723
11 5 771.239 702.19 318.967 170.583 9223372036854775807 10001 -1 10000 -0.0137723
11 5 768.376 704.427 306.896 122.519 200005 10001 -1 10000 -0.0137723
11 5 770.453 702.79 315.727 122.286 196 10001 -1 10000 -0.0137723
11 5 761.649 710.401 274.663 171.755 9223372036854775807 10001 -1 10000 -0.0137723
11 4 757.925 701.668 286.555 220.79 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.064 701.544 287.222 220.808 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.396 695.588 319.356 221.658 1099 10001 -1 10000 -0.0137723
11 4 752.518 707.013 257.712 268.411 200229 10001 -1 10000 -0.0137723
11 4 765.126 695.79 318.268 270.012 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.624 695.419 320.271 270.065 455 10001 -1 10000 -0.0137723
11 4 765.754 695.322 320.791 270.079 455 10001 -1 10000 -0.0137723
11 5 760.831 711.221 270.236 221.489 9223372036854775807 10001 -1 10000 -0.0137723
11 5 772.089 701.552 322.406 220.109 1099 10001 -1 10000 -0.0137723
11 5 758.858 713.317 258.931 270.171 200229 10001 -1 10000 -0.0137723
11 4 768.427 693.397 331.18 368.354 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.249 701.379 288.113 318.831 1165 10001 -1 10000 -0.0137723
11 4 753.255 706.215 262.016 366.525 937 10001 -1 10000 -0.0137723
11 4 754.298 705.129 267.879 366.68 200013 10001 -1 10000 -0.0137723
11 4 767.226 694.249 326.579 368.232 905 10001 -1 10000 -0.0137723
11 4 767.765 693.864 328.657 368.287 9223372036854775807 10001 -1 10000 -0.0137723
11 5 759.225 712.913 261.108 319.73 9223372036854775807 10001 -1 10000 -0.0137723
11 5 760.323 711.744 267.416 319.564 9223372036854775807 10001 -1 10000 -0.0137723
11 5 760.438 711.625 268.059 367.93 937 10001 -1 10000 -0.0137723
11 5 762.042 710.016 276.741 367.7 200013 10001 -1 10000 -0.0137723
11 5 772.884 700.965 325.572 366.409 905 10001 -1 10000 -0.0137723
11 5 774.39 699.879 331.435 366.254 9223372036854775807 10001 -1 10000 -0.0137723
11 4 763.852 657.326 389.091 -72.7091 958 10001 -1 10000 -0.0137723
11 4 751.388 675.757 328.537 -25.9718 830 10001 -1 10000 -0.0137723
11 4 762.538 658.967 383.701 -24.4723 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.606 655.209 396.048 -24.1366 956 10001 -1 10000 -0.0137723
11 5 769.353 664.391 387.928 -25.4085 9223372036854775807 10001 -1 10000 -0.0137723
11 5 772.454 660.611 400.347 -25.7461 956 10001 -1 10000 -0.0137723
11 5 770.614 662.823 393.079 -73.9319 958 10001 -1 10000 -0.0137723
11 5 758.465 680.544 334.858 -23.9659 830 10001 -1 10000 -0.0137723
11 4 769.275 651.011 409.839 74.4383 9223372036854775807 10001 -1 10000 -0.0137723
11 4 751.173 676.16 327.213 23.8088 9223372036854775807 10001 -1 10000 -0.0137723
11 4 760.179 662.044 373.592 73.453 1285 10001 -1 10000 -0.0137723
11 4 764.091 657.033 390.055 73.9005 9223372036854775807 10001 -1 10000 -0.0137723
11 4 764.597 656.418 392.076 73.9554 1089 10001 -1 10000 -0.0137723
11 4 761.606 660.161 379.777 25.2377 9223372036854775807 10001 -1 10000 -0.0137723
11 5 766.459 668.171 375.509 73.1291 1285 10001 -1 10000 -0.0137723
11 5 768.218 665.841 383.163 72.921 1089 10001 -1 10000 -0.0137723
11 5 774.332 658.435 407.496 72.2596 9223372036854775807 10001 -1 10000 -0.0137723
11 4 760.196 662.022 373.664 171.455 660 10001 -1 10000 -0.0137723
11 4 755.144 669.347 349.596 122.417 93 10001 -1 10000 -0.0137723
11 4 753.619 671.823 341.461 170.58 9223372036854775807 10001 -1 10000 -0.0137723
11 5 767.678 666.545 380.852 170.984 660 10001 -1 10000 -0.0137723
11 5 762.46 673.921 356.616 123.259 93 10001 -1 10000 -0.0137723
11 5 762.893 673.262 358.782 123.2 9223372036854775807 10001 -1 10000 -0.0137723
11 4 763.407 657.875 387.286 221.442 200152 10001 -1 10000 -0.0137723
11 4 756.994 666.527 358.862 269.053 200996 10001 -1 10000 -0.0137723
11 4 766.838 653.766 400.788 221.809 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.69 664.087 366.877 269.27 9223372036854775807 10001 -1 10000 -0.0137723
11 4 754.388 670.556 345.625 220.309 200063 10001 -1 10000 -0.0137723
11 4 762.158 659.45 382.112 269.685 1349 10001 -1 10000 -0.0137723
11 4 764.706 656.286 392.51 269.967 434 10001 -1 10000 -0.0137723
11 4 765.643 655.165 396.192 270.067 9223372036854775807 10001 -1 10000 -0.0137723
11 5 760.178 677.569 344.63 221.585 200063 10001 -1 10000 -0.0137723
11 5 768.49 665.49 384.318 268.89 1349 10001 -1 10000 -0.0137723
11 5 770.841 662.545 393.993 268.627 9223372036854775807 10001 -1 10000 -0.0137723
11 5 768.925 664.933 386.148 220.457 200152 10001 -1 10000 -0.0137723
11 4 766.991 653.59 401.366 319.825 377 10001 -1 10000 -0.0137723
11 4 751.049 676.394 326.443 366.171 905 10001 -1 10000 -0.0137723
11 4 757.879 665.238 363.098 318.784 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.685 664.095 366.853 318.886 9223372036854775807 10001 -1 10000 -0.0137723
11 4 752.393 673.933 334.53 366.391 9223372036854775807 10001 -1 10000 -0.0137723
11 4 759.542 662.908 370.752 318.992 9223372036854775807 10001 -1 10000 -0.0137723
11 4 760.933 661.04 376.889 319.159 9223372036854775807 10001 -1 10000 -0.0137723
11 5 760.296 677.372 345.28 319.567 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.937 673.196 358.999 319.195 9223372036854775807 10001 -1 10000 -0.0137723
11 5 764.708 670.603 367.519 318.963 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.425 669.592 370.84 318.873 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.504 669.482 371.201 318.863 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.583 669.372 371.562 318.853 9223372036854775807 10001 -1 10000 -0.0137723
11 5 766.029 668.757 373.584 318.798 9223372036854775807 10001 -1 10000 -0.0137723
11 5 766.109 668.647 373.945 318.788 9223372036854775807 10001 -1 10000 -0.0137723
11 5 766.142 668.603 374.09 318.784 9223372036854775807 10001 -1 10000 -0.0137723
11 5 766.4 668.251 375.245 318.753 9223372036854775807 10001 -1 10000 -0.0137723
11 5 767.919 666.229 381.888 318.572 9223372036854775807 10001 -1 10000 -0.0137723
11 5 769.463 664.252 388.386 318.396 9223372036854775807 10001 -1 10000 -0.0137723
11 5 769.568 664.12 388.819 318.384 9223372036854775807 10001 -1 10000 -0.0137723
11 5 774.979 657.703 409.903 317.811 434 10001 -1 10000 -0.0137723
11 5 775.214 657.439 410.769 317.787 377 10001 -1 10000 -0.0137723
11 5 776.204 656.34 414.379 317.689 200007 10001 -1 10000 -0.0137723
11 5 757.048 683.203 326.122 368.472 905 10001 -1 10000 -0.0137723
11 5 758.759 680.016 336.591 368.187 9223372036854775807 10001 -1 10000 -0.0137723
11 5 761.057 676.126 349.371 367.84 9223372036854775807 10001 -1 10000 -0.0137723
11 5 761.538 675.357 351.898 367.771 9223372036854775807 10001 -1 10000 -0.0137723
11 5 761.929 674.742 353.92 367.716 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.056 674.544 354.57 367.698 9223372036854775807 10001 -1 10000 -0.0137723
11 4 754.83 626.674 420.771 -25.4438 9223372036854775807 10001 -1 10000 -0.0137723
11 4 763.816 609.688 460.103 -72.713 200035 10001 -1 10000 -0.0137723
11 4 768.069 602.866 475.901 -72.2655 787 10001 -1 10000 -0.0137723
11 4 752.418 632.18 408.021 -25.805 289 10001 -1 10000 -0.0137723
11 4 753.791 628.978 415.435 -25.595 1456 10001 -1 10000 -0.0137723
11 4 760.393 615.663 446.269 -24.7215 1095 10001 -1 10000 -0.0137723
11 4 761.056 614.466 449.041 -24.643 9223372036854775807 10001 -1 10000 -0.0137723
11 4 761.425 613.807 450.565 -24.5998 928 10001 -1 10000 -0.0137723
11 4 761.73 613.269 451.812 -24.5645 9223372036854775807 10001 -1 10000 -0.0137723
11 4 763.343 610.486 458.256 -24.382 1817 10001 -1 10000 -0.0137723
11 5 768.218 618.754 455.304 -25.279 1095 10001 -1 10000 -0.0137723
11 5 768.593 618.096 456.828 -25.3221 928 10001 -1 10000 -0.0137723
11 5 770.02 615.642 462.51 -25.4831 1817 10001 -1 10000 -0.0137723
11 5 766.905 621.108 449.854 -73.5079 9223372036854775807 10001 -1 10000 -0.0137723
11 5 771.941 612.46 469.878 -74.0752 200035 10001 -1 10000 -0.0137723
11 5 774.358 608.63 478.747 -74.3264 787 10001 -1 10000 -0.0137723
11 5 757.867 640.268 405.485 -23.8677 9223372036854775807 10001 -1 10000 -0.0137723
11 5 761.029 632.818 422.738 -24.3564 1456 10001 -1 10000 -0.0137723
11 5 762.383 629.915 429.459 -24.5468 9223372036854775807 10001 -1 10000 -0.0137723
11 4 755.373 625.507 423.473 72.8327 578 10001 -1 10000 -0.0137723
11 4 760.524 615.423 446.823 73.4942 9223372036854775807 10001 -1 10000 -0.0137723
11 4 770.149 599.724 483.177 26.1406 1635 10001 -1 10000 -0.0137723
11 5 772.997 610.765 473.804 72.397 9223372036854775807 10001 -1 10000 -0.0137723
11 5 773.318 610.256 474.982 72.3636 9223372036854775807 10001 -1 10000 -0.0137723
11 5 768.701 617.906 457.268 24.4821 9223372036854775807 10001 -1 10000 -0.0137723
11 5 760.826 633.267 421.699 73.873 9223372036854775807 10001 -1 10000 -0.0137723
11 5 761.901 630.933 427.103 73.7199 578 10001 -1 10000 -0.0137723
11 4 758.769 618.685 439.271 171.28 345 10001 -1 10000 -0.0137723
11 4 763.043 610.995 457.078 171.785 1207 10001 -1 10000 -0.0137723
11 4 768.78 601.779 478.419 172.389 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.575 619.054 438.416 122.873 9223372036854775807 10001 -1 10000 -0.0137723
11 4 768.075 602.856 475.925 172.319 9223372036854775807 10001 -1 10000 -0.0137723
11 5 767.163 620.639 450.939 171.045 345 10001 -1 10000 -0.0137723
11 5 770.126 615.463 462.926 170.705 1207 10001 -1 10000 -0.0137723
11 5 763.87 626.883 436.481 123.071 9223372036854775807 10001 -1 10000 -0.0137723
11 5 773.451 610.047 475.467 170.35 9223372036854775807 10001 -1 10000 -0.0137723
11 5 774.934 607.742 480.803 170.199 9223372036854775807 10001 -1 10000 -0.0137723
11 5 775.07 607.533 481.288 170.185 9223372036854775807 10001 -1 10000 -0.0137723
11 4 766.46 605.379 470.081 221.77 9223372036854775807 10001 -1 10000 -0.0137723
11 4 766.573 605.2 470.497 221.781 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.565 619.074 438.37 269.255 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.737 618.745 439.132 269.276 9223372036854775807 10001 -1 10000 -0.0137723
11 4 759.148 617.967 440.934 269.327 573 10001 -1 10000 -0.0137723
11 4 768.557 602.118 477.634 221.984 1604 10001 -1 10000 -0.0137723
11 4 752.456 632.09 408.229 268.401 818 10001 -1 10000 -0.0137723
11 4 752.998 630.804 411.209 268.485 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.458 606.985 466.363 270.048 1199 10001 -1 10000 -0.0137723
11 5 764.274 626.085 438.328 269.402 9223372036854775807 10001 -1 10000 -0.0137723
11 5 771.458 613.248 468.053 268.56 1199 10001 -1 10000 -0.0137723
11 5 775.503 606.875 482.812 268.142 9223372036854775807 10001 -1 10000 -0.0137723
11 5 772.703 611.233 472.719 220.044 68 10001 -1 10000 -0.0137723
11 5 774.59 608.271 479.579 219.85 1604 10001 -1 10000 -0.0137723
11 5 757.737 640.598 404.723 270.354 9223372036854775807 10001 -1 10000 -0.0137723
11 5 759.007 637.456 411.998 270.148 818 10001 -1 10000 -0.0137723
11 4 757.278 621.587 432.55 367.09 9223372036854775807 10001 -1 10000 -0.0137723
11 4 757.671 620.809 434.351 367.141 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.254 619.672 436.984 367.215 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.596 619.014 438.509 367.259 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.328 607.195 465.878 368.034 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.365 607.135 466.017 368.038 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.476 606.955 466.432 368.05 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.752 623.242 444.911 367.215 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.832 623.093 445.257 367.206 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.912 622.943 445.604 367.196 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.992 622.794 445.95 367.186 9223372036854775807 10001 -1 10000 -0.0137723
11 4 751.396 585.683 470.713 -74.3539 787 10001 -1 10000 -0.0137723
11 4 755.722 573.236 492.46 -73.7022 9223372036854775807 10001 -1 10000 -0.0137723
11 4 765.359 551.153 531.042 -72.5462 1414 10001 -1 10000 -0.0137723
11 4 765.458 550.952 531.391 -24.1523 910 10001 -1 10000 -0.0137723
11 4 765.736 550.39 532.374 -24.1229 9223372036854775807 10001 -1 10000 -0.0137723
11 5 757.659 591.505 473.466 -72.2164 787 10001 -1 10000 -0.0137723
11 5 758.887 587.681 480.147 -72.4166 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.912 569.135 512.549 -25.0042 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.976 568.984 512.811 -25.012 9223372036854775807 10001 -1 10000 -0.0137723
11 5 770.417 559.149 529.995 -73.9103 9223372036854775807 10001 -1 10000 -0.0137723
11 5 770.596 558.774 530.65 -73.9299 9223372036854775807 10001 -1 10000 -0.0137723
11 5 770.632 558.699 530.781 -73.9338 9223372036854775807 10001 -1 10000 -0.0137723
11 4 754.761 575.81 487.963 72.7464 9223372036854775807 10001 -1 10000 -0.0137723
11 4 750.632 588.158 466.39 23.7166 1635 10001 -1 10000 -0.0137723
11 4 755.913 572.736 493.334 72.9073 1201 10001 -1 10000 -0.0137723
11 4 751.862 584.221 473.268 23.9227 9223372036854775807 10001 -1 10000 -0.0137723
11 4 757.61 568.424 500.867 73.133 1114 10001 -1 10000 -0.0137723
11 4 758.926 565.237 506.435 73.2999 1117 10001 -1 10000 -0.0137723
11 5 762.976 576.333 499.973 73.5727 9223372036854775807 10001 -1 10000 -0.0137723
11 5 757.393 592.367 471.959 26.0287 1635 10001 -1 10000 -0.0137723
11 5 763.835 574.159 503.772 73.4588 9223372036854775807 10001 -1 10000 -0.0137723
11 5 757.989 590.455 475.3 25.9286 9223372036854775807 10001 -1 10000 -0.0137723
11 5 765.2 570.822 509.602 73.2842 1114 10001 -1 10000 -0.0137723
11 5 766.443 567.897 514.711 73.1311 1117 10001 -1 10000 -0.0137723
11 5 759.581 585.618 483.75 25.6754 9223372036854775807 10001 -1 10000 -0.0137723
11 4 751.963 583.908 473.814 170.322 9223372036854775807 10001 -1 10000 -0.0137723
11 4 752.331 582.784 475.779 170.381 9223372036854775807 10001 -1 10000 -0.0137723
11 4 753.087 580.534 479.709 170.499 9223372036854775807 10001 -1 10000 -0.0137723
11 4 763.413 555.189 523.99 171.826 1813 10001 -1 10000 -0.0137723
11 4 766.297 549.265 534.339 172.136 9223372036854775807 10001 -1 10000 -0.0137723
11 5 769.457 561.186 526.436 170.78 1813 10001 -1 10000 -0.0137723
11 5 763.511 574.971 502.353 123.118 9223372036854775807 10001 -1 10000 -0.0137723
11 5 758.248 589.643 476.719 172.269 9223372036854775807 10001 -1 10000 -0.0137723
11 5 758.332 589.38 477.177 172.256 9223372036854775807 10001 -1 10000 -0.0137723
11 5 758.405 589.156 477.57 172.244 9223372036854775807 10001 -1 10000 -0.0137723
11 5 758.49 588.893 478.029 172.23 9223372036854775807 10001 -1 10000 -0.0137723
11 5 758.514 588.818 478.16 172.226 9223372036854775807 10001 -1 10000 -0.0137723
11 5 758.538 588.743 478.291 172.222 9223372036854775807 10001 -1 10000 -0.0137723
11 5 773.337 553.2 540.388 170.362 9223372036854775807 10001 -1 10000 -0.0137723
11 4 751.467 585.458 471.106 219.858 1604 10001 -1 10000 -0.0137723
11 4 758.023 567.412 502.635 269.186 9223372036854775807 10001 -1 10000 -0.0137723
11 4 758.13 567.149 503.094 269.2 9223372036854775807 10001 -1 10000 -0.0137723
11 4 760.607 561.338 513.247 269.504 202 10001 -1 10000 -0.0137723
11 4 756.488 571.249 495.932 220.602 9223372036854775807 10001 -1 10000 -0.0137723
11 4 756.517 571.174 496.063 220.606 9223372036854775807 10001 -1 10000 -0.0137723
11 4 751.495 585.371 471.259 268.246 9223372036854775807 10001 -1 10000 -0.0137723
11 4 759.0 565.062 506.74 220.926 9223372036854775807 10001 -1 10000 -0.0137723
11 5 763.492 575.021 502.265 269.504 9223372036854775807 10001 -1 10000 -0.0137723
11 5 757.636 591.58 473.335 221.988 1604 10001 -1 10000 -0.0137723
11 5 766.752 567.185 515.955 269.094 202 10001 -1 10000 -0.0137723
11 5 760.125 584.044 486.501 221.593 9223372036854775807 10001 -1 10000 -0.0137723
11 5 756.868 594.104 468.924 270.503 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.042 578.77 495.715 269.7 9223372036854775807 10001 -1 10000 -0.0137723
11 4 753.032 580.697 479.425 318.107 201532 10001 -1 10000 -0.0137723
11 4 763.196 555.652 523.181 319.418 789 10001 -1 10000 -0.0137723
11 4 759.58 563.7 509.12 367.38 9223372036854775807 10001 -1 10000 -0.0137723
11 4 759.725 563.362 509.71 367.398 9223372036854775807 10001 -1 10000 -0.0137723
11 5 764.549 572.396 506.85 367.367 9223372036854775807 10001 -1 10000 -0.0137723
11 5 759.263 586.556 482.112 319.725 201532 10001 -1 10000 -0.0137723
11 5 769.428 561.248 526.327 318.4 789 10001 -1 10000 -0.0137723
11 5 759.576 585.631 483.728 368.059 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.212 578.32 496.501 367.677 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.269 578.17 496.763 367.669 9223372036854775807 10001 -1 10000 -0.0137723
11 5 762.298 578.095 496.894 367.665 9223372036854775807 10001 -1 10000 -0.0137723
11 6 1003.87 1000.87 77.5477 -24.0287 289 10001 -1 10000 -0.0137723
11 6 1004.3 1001.15 79.4138 -23.9796 782 10001 -1 10000 -0.0137723
11 7 1009.79 1007.0 75.0805 -25.7481 289 10001 -1 10000 -0.0137723
11 7 1010.87 1007.71 79.8578 -25.8737 782 10001 -1 10000 -0.0137723
11 7 1005.2 1003.78 53.5333 24.6352 9223372036854775807 10001 -1 10000 -0.0137723
11 6 994.597 994.079 32.0886 170.976 1400 10001 -1 10000 -0.0137723
11 6 991.087 991.019 11.6104 122.054 603 10001 -1 10000 -0.0137723
11 6 997.502 996.374 47.4402 122.996 9223372036854775807 10001 -1 10000 -0.0137723
11 7 1001.82 1001.17 36.1156 171.477 1400 10001 -1 10000 -0.0137723
11 7 997.203 997.16 9.26857 123.799 603 10001 -1 10000 -0.0137723
11 7 1008.63 1006.21 69.806 122.207 9223372036854775807 10001 -1 10000 -0.0137723
11 7 1005.12 1003.72 53.1347 171.029 9223372036854775807 10001 -1 10000 -0.0137723
11 6 992.046 991.893 17.4581 268.591 383 10001 -1 10000 -0.0137723
11 6 996.264 995.418 41.0461 269.212 9223372036854775807 10001 -1 10000 -0.0137723
11 7 998.586 998.428 17.7528 269.959 9223372036854775807 10001 -1 10000 -0.0137723
11 7 998.686 998.517 18.3499 269.944 9223372036854775807 10001 -1 10000 -0.0137723
11 7 998.711 998.54 18.4992 269.94 9223372036854775807 10001 -1 10000 -0.0137723
11 7 1004.73 1003.43 51.1939 269.08 9223372036854775807 10001 -1 10000 -0.0137723
11 6 1004.79 1001.48 81.5786 368.277 1573 10001 -1 10000 -0.0137723
11 7 1008.71 1006.26 70.1793 318.197 9223372036854775807 10001 -1 10000 -0.0137723
11 6 991.794 991.666 15.9398 416.168 200418 10001 -1 10000 -0.0137723
11 6 994.511 994.009 31.6154 416.58 834 10001 -1 10000 -0.0137723
11 6 994.62 994.098 32.2125 416.596 9223372036854775807 10001 -1 10000 -0.0137723
11 6 995.709 994.979 38.1095 416.751 9223372036854775807 10001 -1 10000 -0.0137723
11 6 996.046 995.247 39.901 416.798 9223372036854775807 10001 -1 10000 -0.0137723
11 6 996.146 995.325 40.4235 416.812 9223372036854775807 10001 -1 10000 -0.0137723
11 6 996.33 995.47 41.3939 416.837 9223372036854775807 10001 -1 10000 -0.0137723
11 6 998.635 997.221 53.1133 417.145 9223372036854775807 10001 -1 10000 -0.0137723
11 7 997.766 997.684 12.7769 417.707 200418 10001 -1 10000 -0.0137723
11 7 1000.71 1000.26 30.02 417.253 834 10001 -1 10000 -0.0137723
11 7 1001.01 1000.51 31.6622 417.21 9223372036854775807 10001 -1 10000 -0.0137723
11 7 1011.05 1007.83 80.6296 415.923 1573 10001 -1 10000 -0.0137723
11 6 989.16 985.468 85.3841 -26.0896 289 10001 -1 10000 -0.0137723
11 6 991.381 986.348 99.7728 -25.7147 414 10001 -1 10000 -0.0137723
11 6 996.794 988.223 130.434 -24.9158 9223372036854775807 10001 -1 10000 -0.0137723
11 7 995.233 991.759 83.0832 -23.6773 289 10001 -1 10000 -0.0137723
11 7 997.641 992.727 98.9033 -24.0895 414 10001 -1 10000 -0.0137723
