event,barcode,charge,pt,d0
789,10001,1,23614,59.2907
790,10001,-1,9087.39,6.2043
791,10001,-1,7212.76,15.9835
792,10001,-1,5730.84,0.482799
793,10001,-1,8364.84,95.8332
794,10001,1,7955.65,11.9502
795,10001,-1,15476.2,-33.1081
796,10001,-1,204367,36.7831
797,10001,1,17967.4,38.7407
798,10001,1,65630.4,-27.7355
799,10001,1,11983.7,-61.9433
800,10001,1,20342.4,76.2976
801,10001,1,5521.93,47.8259
802,10001,1,28365.6,-70.2713
803,10001,1,6266.38,-24.4691
804,10001,1,6915.09,-11.7198
805,10001,1,5446.2,-67.2486
806,10001,1,10003.1,79.4981
807,10001,1,9932.09,72.8102
808,10001,1,6876.4,-48.9617
809,10001,1,6189.19,-9.94067
810,10001,-1,6741.64,-74.1973
811,10001,1,9790.14,66.1318
812,10001,1,5189.27,-91.4144
813,10001,1,6827.47,77.6915
814,10001,-1,15788.2,-86.7865
815,10001,-1,61961.2,54.7517
816,10001,1,9058.77,-57.4695
817,10001,-1,11175.8,-46.6173
818,10001,-1,11147,32.1928
819,10001,1,5678.61,86.6264
820,10001,-1,30751,88.9892
821,10001,1,8145.14,45.6863
822,10001,-1,12712.3,10.7265
823,10001,-1,5269.86,-49.6187
824,10001,1,29209.8,-39.3587
825,10001,1,10369.2,10.2183
826,10001,1,6281.1,84.2901
827,10001,-1,5134.81,89.697
828,10001,-1,9322.34,52.1427
829,10001,-1,31998.8,-70.5419
830,10001,-1,10069,78.5868
831,10001,-1,6265.22,-27.5443
832,10001,1,90153.7,-58.5935
833,10001,1,10548.3,-86.0557
834,10001,-1,8489.11,61.6899
835,10001,-1,11001.2,-24.7725
836,10001,-1,6152.05,37.1047
837,10001,-1,14340.1,-58.8767
838,10001,-1,5919.28,36.4376
839,10001,1,15282.7,-0.141586
840,10001,1,6331.55,-2.69406
841,10001,-1,9640.25,47.7603
842,10001,-1,6241.32,-83.6349
843,10001,-1,8352.71,6.91168
844,10001,-1,9136.3,13.4028
845,10001,-1,5633.28,73.7963
846,10001,1,63578.4,26.9158
847,10001,-1,5937.93,-80.5858
848,10001,1,32220.2,70.1126
849,10001,-1,56203.3,78.5044
850,10001,-1,20709.7,-54.1554
851,10001,-1,15274.8,25.1849
852,10001,-1,6198.83,33.9958
853,10001,1,89567.2,-28.1273
854,10001,1,6521.34,-27.0502
855,10001,-1,10678.7,74.1768
856,10001,1,6142.13,79.4422
857,10001,-1,36425.1,-53.4639
858,10001,-1,5288.58,29.7015
859,10001,1,16115.8,-65.9081
860,10001,1,10060.2,79.6055
861,10001,-1,10236.8,-44.7009
862,10001,1,31503.7,-86.6841
863,10001,-1,8113.67,77.1987
864,10001,1,8284.59,36.3367
865,10001,1,6088.97,-90.3063
866,10001,1,7504.61,57.1055
867,10001,1,6055.95,-73.4152
868,10001,-1,11004,-59.7828
869,10001,-1,6251.55,65.9307
870,10001,-1,5776.63,88.5484
871,10001,1,22054.5,66.7578
872,10001,-1,27593.5,-22.0667
873,10001,1,29359.5,71.25
874,10001,1,11263.4,-90.7621
875,10001,-1,6066.19,84.6702
876,10001,1,60431.5,61.8684
877,10001,-1,13861.3,32.0526
878,10001,1,5267.72,65.7313
879,10001,-1,7328.91,-44.3611
880,10001,1,197817,-37.002
881,10001,-1,32928.1,-20.8495
882,10001,-1,151188,-51.5156
883,10001,-1,32573.6,-14.5234
884,10001,1,12538.5,-12.1969
885,10001,-1,5422.61,-46.1411
886,10001,1,93637,21.4078
887,10001,1,82856.6,97.9465
888,10001,1,456351,45.5098
889,10001,-1,20390.6,98.5829
890,10001,1,5328.57,71.4316
891,10001,1,643747,82.5832
892,10001,1,33906,49.6288
893,10001,1,6590.64,21.6671
894,10001,-1,8064.29,46.3126
895,10001,-1,22133.4,87.7353
896,10001,-1,6338.69,-54.2832
897,10001,1,8913.42,20.6848
898,10001,1,7090.82,-77.553
899,10001,-1,11474.6,31.3227
900,10001,-1,8098.89,35.0206
901,10001,-1,22104.3,-98.7215
902,10001,1,7058.63,96.4407
903,10001,-1,68052.1,-13.9518
904,10001,-1,5778.28,21.8105
905,10001,1,11927.8,83.4673
906,10001,1,5309.26,-33.1755
907,10001,1,10206.7,74.453
908,10001,1,15705.4,-82.8466
909,10001,-1,12286,-4.74206
910,10001,-1,6242.68,61.3327
911,10001,-1,26601.5,88.7844
912,10001,-1,8395.8,21.2327
913,10001,-1,11814,-9.80751
914,10001,-1,25165.2,-74.5895
915,10001,1,110001,18.3865
916,10001,1,15553.3,61.9708
917,10001,1,5257.81,75.3759
918,10001,1,5492.95,70.5277
919,10001,1,15387.2,26.8202
920,10001,-1,9962.56,-93.3842
921,10001,-1,8308.62,-38.9806
922,10001,1,5427.76,75.7496
923,10001,1,5466.16,69.2645
924,10001,-1,6301.01,29.8956
925,10001,1,11688.5,43.7816
926,10001,-1,8236.55,-20.8969
927,10001,1,8937.18,-36.3543
928,10001,-1,10146.7,-89.0646
929,10001,1,6412.01,-72.1662
930,10001,-1,5059.22,-55.6471
931,10001,1,13566.5,18.1692
932,10001,-1,5288.1,-85.7047
933,10001,-1,31949.3,6.78007
934,10001,1,6371.64,-25.8504
935,10001,-1,10248.4,34.0955
936,10001,1,16966.6,53.6979
937,10001,-1,5251.87,53.8736
938,10001,1,13557.7,6.95001
939,10001,-1,20253,-10.1682
940,10001,-1,772909,64.8905
941,10001,-1,5047.47,68.2095
942,10001,-1,7234.76,-92.6207
943,10001,1,11719.3,-38.2798
944,10001,-1,8706.41,26.4149
945,10001,-1,5315.48,7.00966
946,10001,-1,5206.23,20.0693
947,10001,-1,10986,-5.45208
948,10001,-1,59861.7,9.2244
949,10001,1,6441.23,-41.2727
950,10001,1,87902.6,-99.5586
951,10001,-1,6828.94,26.2028
952,10001,-1,6431.84,-93.0151
953,10001,-1,26101.2,-45.1484
954,10001,-1,9876.05,6.89863
955,10001,1,49325.8,74.1625
956,10001,1,7528.67,29.0498
957,10001,-1,5615.71,0.945341
958,10001,1,6755.3,-55.0073
959,10001,1,5892.57,54.3053
960,10001,-1,149196,-9.6487
961,10001,-1,7371.86,13.8586
962,10001,-1,14644.7,-83.3455
963,10001,1,6427.76,-6.96365
964,10001,-1,11120.5,23.4123
965,10001,-1,10830,-8.50359
966,10001,1,7238.79,7.57925
967,10001,1,6881.04,54.877
968,10001,-1,16558,-23.4088
969,10001,-1,6703.19,-67.7413
970,10001,-1,34682.9,21.1685
971,10001,1,18572.7,-95.0816
972,10001,1,21070.3,79.0629
973,10001,-1,9344.4,78.2682
974,10001,-1,38814,-50.8676
975,10001,1,48633.8,-96.552
976,10001,1,5698.42,17.2963
977,10001,1,17108.7,96.6878
978,10001,-1,5596.42,-12.0173
979,10001,1,5713.4,57.9521
980,10001,1,11774.3,-83.2493
981,10001,1,13466,-36.8876
982,10001,1,6578.87,13.3215
983,10001,-1,38337.4,94.8179
984,10001,1,8304.45,72.7267
985,10001,1,7392.79,-39.2091
986,10001,1,6872.89,-86.8796
987,10001,1,19832.8,93.4392
988,10001,1,8691.75,11.3018
989,10001,1,7298.88,93.0532
990,10001,-1,8091.29,-4.89068
991,10001,1,6391.43,48.6472
992,10001,-1,119776,90.0681
993,10001,-1,8609.2,-42.956
994,10001,1,35470.9,73.8876
995,10001,1,31426.9,12.8026
996,10001,1,101570,70.001
997,10001,-1,18566.2,-16.2635
998,10001,1,10242.3,-69.745
999,10001,1,10484.6,-86.6973
1000,10001,-1,6458.69,-35.6677
1001,10001,-1,15541.5,-64.7324
1002,10001,1,5180.26,76.0098
1003,10001,-1,14441.3,-11.2962
1004,10001,1,31506,27.5848
1005,10001,-1,27007.8,62.5583
1006,10001,-1,7474.79,97.6732
1007,10001,-1,6161.73,9.7622
1008,10001,-1,33415.5,-56.7241
1009,10001,-1,650434,-55.9456
1010,10001,-1,5714.54,10.0328
1011,10001,-1,9762,65.2278
1012,10001,1,54992,10.5744
1013,10001,-1,9269.96,63.5975
1014,10001,1,9285.77,32.0201
1015,10001,-1,9318.56,-53.8504
1016,10001,-1,5090.31,80.8735
1017,10001,1,9531.09,4.00733
1018,10001,-1,10061.6,0.928609
1019,10001,-1,23895.2,95.5115
1020,10001,1,16762,-16.0428
1021,10001,-1,12847.9,60.7576
1022,10001,1,65418.1,-51.2337
1023,10001,1,7473.27,22.3009
1024,10001,-1,5306.19,-38.1481
1025,10001,1,5923.61,31.3219
1026,10001,1,254435,-79.7887
1027,10001,-1,5519,-18.9924
1028,10001,-1,9941.89,51.4946
1029,10001,-1,7357.07,98.7844
1030,10001,1,61270.6,-52.3435
1031,10001,-1,6419.18,-12.4759
1032,10001,-1,65035,39.9825
1033,10001,1,17403.1,-69.9197
1034,10001,1,19888.5,-68.6414
1035,10001,-1,11804.3,3.73115
1036,10001,1,64689.4,-50.914
1037,10001,1,32572.5,-86.3998
1038,10001,-1,11297.8,62.6033
1039,10001,1,13973.9,27.1243
1040,10001,-1,5318.62,-91.4746
1041,10001,1,13273,-87.0605
1042,10001,-1,5363.73,-43.608
1043,10001,1,78949.5,32.103
1044,10001,1,13199.9,27.4409
1045,10001,-1,166652,99.9503
1046,10001,-1,5066.81,-97.7571
1047,10001,-1,16588.2,-1.55373
1048,10001,-1,6460.92,80.7484
1049,10001,-1,5044.66,92.5305
1050,10001,1,11968.9,-88.9851
1051,10001,1,7573.59,-62.0833
1052,10001,1,5355.06,2.87578
1053,10001,1,9950.66,-66.3095
1054,10001,1,6976.04,-66.7169
1055,10001,1,9907.73,-54.7685
1056,10001,-1,6805.32,60.3563
1057,10001,1,11159.9,4.68225
1058,10001,1,43831.3,-53.542
1059,10001,1,11637.3,-9.50732
1060,10001,1,8491.36,-63.3418
1061,10001,1,7454.18,79.5927
1062,10001,-1,32052.6,46.311
1063,10001,-1,44714.2,-42.1888
1064,10001,-1,16690.4,8.24486
1065,10001,-1,88592.7,61.8941
1066,10001,1,35900.6,-80.5909
1067,10001,-1,12913.4,31.837
1068,10001,1,6819.5,76.6996
1069,10001,-1,9939,-42.9833
1070,10001,1,17761.7,-22.9628
1071,10001,-1,104172,93.7237
1072,10001,1,5507.63,29.7557
1073,10001,-1,11416.4,6.23838
1074,10001,-1,11808.3,-77.8291
1075,10001,1,6928.86,68.3477
1076,10001,-1,5620.54,74.6248
1077,10001,-1,8076.18,-0.420351
1078,10001,1,7734.7,-59.3068
1079,10001,-1,12442.8,-43.5218
1080,10001,-1,17697.5,45.4724
1081,10001,-1,5791.3,-43.5036
1082,10001,-1,138852,-12.1525
1083,10001,1,11018.3,-32.6026
1084,10001,1,5224.78,90.494
1085,10001,1,25294.9,41.8059
1086,10001,1,5399.07,-0.865127
1087,10001,1,25748.8,71.3632
1088,10001,1,215636,8.23664
1089,10001,1,21983.7,2.71629
1090,10001,-1,6528.39,-54.0855
1091,10001,1,5982.48,76.7585
1092,10001,1,10882.9,26.9187
1093,10001,-1,44702.8,60.6068
1094,10001,1,7324.11,92.0806
1095,10001,1,7014.52,-53.4983
1096,10001,1,15753.8,26.8539
1097,10001,-1,5725.86,-28.198
1098,10001,-1,178762,-6.98946
1099,10001,-1,30668.5,47.2105
1100,10001,1,19487.4,81.4476
1101,10001,1,11915.9,-50.5601
1102,10001,1,6749.96,50.5736
1103,10001,1,9321.12,86.9835
1104,10001,1,12061.3,-81.7771
1105,10001,-1,8882.37,-92.8253
1106,10001,-1,8882.97,52.6319
1107,10001,-1,13249.1,79.4297
1108,10001,-1,38762.9,-37.0068
1109,10001,-1,8710.22,9.48211
1110,10001,-1,14504.4,-34.95
1111,10001,-1,11092.7,-74.9726
1112,10001,1,41059.3,73.5006
1113,10001,1,13216.6,-82.7377
1114,10001,1,5253.37,51.0629
1115,10001,1,8654.16,-6.69113
1116,10001,-1,13853.6,57.1219
1117,10001,-1,5158.03,-3.4298
1118,10001,1,5557.05,19.1811
1119,10001,-1,48887.9,-72.1732
1120,10001,1,18348.8,-23.4244
1121,10001,1,9605.64,-8.36551
1122,10001,1,15936.4,-86.1897
1123,10001,1,17479.2,-93.4664
1124,10001,-1,14411.2,-75.7755
1125,10001,1,8512.42,-83.535
1126,10001,1,5353.55,52.4157
1127,10001,1,7053.15,-72.1486
1128,10001,-1,182902,-72.7309
1129,10001,-1,10277.3,67.2173
1130,10001,1,6154.7,38.8027
1131,10001,-1,14323.1,-1.62736
1132,10001,-1,21616.9,56.5331
1133,10001,1,6670.24,-17.2847
1134,10001,1,29888.6,-42.331
1135,10001,-1,13159.5,35.2827
1136,10001,1,6456.72,61.8007
1137,10001,-1,10000.4,-89.747
1138,10001,-1,54089.7,74.0036
1139,10001,1,5483.46,-67.7442
1140,10001,-1,355284,-83.2607
1141,10001,-1,5323.63,62.0557
1142,10001,1,7466.32,24.1376
1143,10001,1,5570.72,-52.2279
1144,10001,-1,179888,3.44415
1145,10001,-1,33791.3,-51.3722
1146,10001,-1,13702.1,-80.9199
1147,10001,1,24711.6,-50.0255
1148,10001,-1,5757.68,-41.8205
1149,10001,-1,16067.7,-57.6765
1150,10001,1,8339.58,-63.0262
1151,10001,1,46257.1,54.979
1152,10001,-1,13103.8,-30.6775
1153,10001,-1,7433.84,99.1796
1154,10001,1,6377.84,-68.721
1155,10001,-1,8379.72,-21.0593
1156,10001,-1,11926.4,-23.5911
1157,10001,-1,6545.12,11.3756
1158,10001,1,5035.17,-67.2472
1159,10001,1,8985.73,-84.1043
1160,10001,-1,9910.45,95.1736
1161,10001,1,6580.18,-54.867
1162,10001,1,6939.67,42.4738
1163,10001,-1,16402.9,-15.4373
1164,10001,1,5004.1,-5.76728
1165,10001,-1,7965.52,91.1673
1166,10001,-1,7294.26,28.6263
1167,10001,-1,6221.56,-83.9554
1168,10001,-1,40690.3,21.5529
1169,10001,-1,5214.77,-41.3701
1170,10001,1,12933.3,44.7871
1171,10001,1,5397.69,61.5264
1172,10001,-1,5926.08,-49.0154
1173,10001,1,8097.79,-29.5706
1174,10001,-1,15127.4,47.1921
1175,10001,1,5068.31,-99.3146
1176,10001,-1,31373.5,37.7366
1177,10001,-1,10364.2,-73.9176
1178,10001,1,14563.6,-2.5859
1179,10001,-1,6681.02,49.6851
1180,10001,1,17271,-59.7767
1181,10001,1,15452.6,-30.4776
1182,10001,-1,5585.62,12.5358
1183,10001,-1,18584,-98.9702
1184,10001,1,6647.26,-89.9834
1185,10001,-1,19225.9,99.319
1186,10001,1,8501.32,-74.4842
1187,10001,1,28628.1,42.4724
1188,10001,-1,11037.6,-41.4051
1189,10001,1,204093,-65.8644
1190,10001,1,5547.5,60.721
1191,10001,1,68808.8,-24.5924
1192,10001,-1,7329.97,68.2741
1193,10001,1,9936.62,43.5181
1194,10001,-1,22762.3,-58.3064
1195,10001,-1,5749.95,-98.6377
1196,10001,1,14472.1,-0.227852
1197,10001,1,7134.81,17.9849
1198,10001,-1,7291.94,10.3804
1199,10001,-1,11562.3,-9.68874
1200,10001,-1,6836.56,-68.9176
1201,10001,1,5438.3,-5.18324
1202,10001,1,13001,20.9598
1203,10001,1,9453.47,-56.7922
1204,10001,-1,41350.2,13.9346
1205,10001,1,10802.9,3.10131
1206,10001,-1,5745.02,-1.0271
1207,10001,-1,8123.85,32.5916
1208,10001,1,123052,-95.403
1209,10001,-1,10619.8,79.4791
1210,10001,1,9670.58,-2.12156
1211,10001,-1,13076.7,61.3651
1212,10001,-1,5035.85,23.3585
1213,10001,1,6204.07,70.9439
1214,10001,1,6219.88,-3.51972
1215,10001,1,24100.5,55.3945
1216,10001,-1,74680.9,-20.3532
1217,10001,-1,64471.1,-8.74641
1218,10001,-1,11071.5,89.8106
1219,10001,1,18963.4,83.6462
1220,10001,1,12380.1,-39.955
1221,10001,-1,6729.42,-81.1061
1222,10001,-1,95536.4,79.9665
1223,10001,-1,431214,82.174
1224,10001,-1,8163.56,67.1832
1225,10001,-1,13597,15.0412
1226,10001,1,14771,93.6856
1227,10001,-1,8108.62,48.8297
1228,10001,1,18712.5,-64.3052
1229,10001,-1,6057.91,19.3653
1230,10001,1,576708,73.4652
1231,10001,-1,11331.4,-24.1841
1232,10001,-1,7374.92,-57.5479
1233,10001,1,7385.26,-91.1806
1234,10001,1,5029.3,38.8689
1235,10001,-1,23680.2,10.0689
1236,10001,1,6899.1,-49.2281
1237,10001,-1,39180.5,-88.1653
1238,10001,-1,13911.3,-57.1093
1239,10001,1,11483.4,73.061
1240,10001,1,6688.16,92.6077
1241,10001,-1,12872.4,-28.7881
1242,10001,1,23049.9,-17.0601
1243,10001,-1,7486.39,-61.8243
1244,10001,1,8460.44,-6.34829
1245,10001,1,8680.44,2.0425
1246,10001,1,45493.9,-0.0628092
1247,10001,1,6184.23,-65.6051
1248,10001,1,5758.76,62.1749
1249,10001,-1,27194.2,-42.9338
1250,10001,1,32053.7,16.0891
1251,10001,1,97127.6,53.7649
1252,10001,-1,18801.1,90.1706
1253,10001,1,8596.71,-84.4564
1254,10001,1,6034.9,-91.132
1255,10001,1,5861.05,41.2718
1256,10001,1,17070.2,10.062
1257,10001,1,6502.02,-29.4136
1258,10001,1,13285.4,65.8214
1259,10001,1,21604,52.7004
1260,10001,-1,7839.86,-79.7927
1261,10001,-1,14519,-68.0978
1262,10001,-1,16196.7,49.0058
1263,10001,1,14556,-81.9629
1264,10001,-1,6030.03,-40.5104
1265,10001,1,8605.13,-58.0093
1266,10001,1,5943.31,-85.4614
1267,10001,1,7717.35,-4.79592
1268,10001,-1,6055.79,-6.23635
1269,10001,1,6437.67,-93.7211
1270,10001,-1,18582,78.7159
1271,10001,-1,16951.7,-96.2089
1272,10001,1,15511.9,17.3948
1273,10001,1,6105.74,72.8425
1274,10001,1,5035.3,43.8025
1275,10001,-1,144796,73.8198
1276,10001,1,6322.94,-55.9608
1277,10001,-1,8028.66,-2.49114
1278,10001,1,19743.3,21.3796
1279,10001,1,12174.6,-5.67796
1280,10001,1,8666.68,28.9777
1281,10001,1,24007.6,33.2109
1282,10001,-1,15391.2,-25.1311
1283,10001,-1,5186.92,-51.5433
1284,10001,-1,6713.16,-2.1318
1285,10001,-1,22274.5,94.4562
1286,10001,-1,14013.5,7.10108
1287,10001,-1,71176.3,71.4386
1288,10001,1,8192.85,35.5559
1289,10001,1,8693.54,-31.3133
1290,10001,1,8002.15,29.0017
1291,10001,1,6322.73,0.733857
1292,10001,1,22258.8,-54.8296
1293,10001,1,8284.11,63.0281
1294,10001,-1,77715.3,-78.8588
1295,10001,1,10663.2,36.0544
1296,10001,-1,5941.18,19.0208
1297,10001,-1,6786.46,-82.6966
1298,10001,1,8100.24,58.8405
1299,10001,1,5731.02,66.22
1300,10001,-1,275057,-43.0576
1301,10001,-1,9344.08,81.8571
1302,10001,1,32985.2,65.1057
1303,10001,-1,42893.1,-65.6016
1304,10001,1,5269.1,-90.7863
1305,10001,-1,11526.2,-84.215
1306,10001,1,7491.74,56.9243
1307,10001,1,6025.29,-40.7703
1308,10001,1,5394.82,-5.85752
1309,10001,-1,340710,42.2097
1310,10001,-1,16019,-64.8121
1311,10001,1,7312.04,-84.5907
1312,10001,1,129891,-25.1363
1313,10001,1,5486.89,76.1764
1314,10001,1,24046.7,-15.9221
1315,10001,-1,9662.53,-3.15426
1316,10001,1,5415.66,65.6548
1317,10001,1,7505.85,-93.4792
1318,10001,1,7364.33,16.3726
1319,10001,-1,21844.6,31.755
1320,10001,-1,7804.16,25.8472
1321,10001,1,19963.6,75.878
1322,10001,-1,12110.9,-79.1458
1323,10001,1,5341.28,28.2407
1324,10001,1,12541.8,31.7962
1325,10001,1,25779.4,-74.8156
1326,10001,-1,5091.97,16.4034
1327,10001,-1,24533.9,-76.86
1328,10001,1,16017.1,-20.0136
1329,10001,1,8571.54,-82.4098
1330,10001,-1,6455.61,50.6527
1331,10001,-1,6305.17,-51.3099
1332,10001,-1,11037.7,-73.1302
1333,10001,1,5892.85,19.329
1334,10001,-1,10549.7,-49.8204
1335,10001,-1,10342.3,-24.1875
1336,10001,-1,485750,-1.88648
1337,10001,-1,165537,-1.19686
1338,10001,-1,25624.6,-53.5869
1339,10001,1,13904.6,-17.2197
1340,10001,1,8139.55,-2.52172
1341,10001,1,7025.97,-92.533
1342,10001,-1,30016.8,95.778
1343,10001,1,17522.2,-43.3784
1344,10001,1,39507.1,-73.3797
1345,10001,1,18134.8,93.5471
1346,10001,-1,46010.2,-63.9848
1347,10001,1,6444.04,-93.3644
1348,10001,1,14207.3,37.0647
1349,10001,-1,6183.04,99.344
1350,10001,1,31613.9,93.8562
1351,10001,-1,5021.09,-3.25204
1352,10001,1,6035.04,31.3
1353,10001,-1,34833.9,-56.9094
1354,10001,1,6434.12,64.6487
1355,10001,-1,8243.02,-27.2581
1356,10001,1,11802.9,50.3847
1357,10001,1,13060.9,24.2623
1358,10001,-1,14424,-1.13605
1359,10001,1,23866.9,13.5531
1360,10001,1,7496.42,22.0813
1361,10001,1,12180,71.9693
1362,10001,1,7858.1,51.4997
1363,10001,1,6240.64,-76.2009
1364,10001,1,38958.8,-65.5006
1365,10001,1,85688.4,-58.9113
1366,10001,1,5052.71,-23.3636
1367,10001,-1,7398.91,-90.2485
1368,10001,-1,10772.8,-58.3513
1369,10001,-1,14535.6,32.0055
1370,10001,-1,53807,80.553
1371,10001,-1,51005.9,-50.8918
1372,10001,1,19836.9,8.11479
1373,10001,-1,5153.1,49.0049
1374,10001,-1,19891.7,89.3184
1375,10001,-1,11804.5,98.3172
1376,10001,1,29940.3,-23.9583
1377,10001,1,59440.7,32.5804
1378,10001,-1,7301.72,11.8784
1379,10001,1,7528.89,-94.1321
1380,10001,1,45430.5,78.2477
1381,10001,1,5543.87,-42.9915
1382,10001,1,9048.48,-59.6843
1383,10001,-1,6602.56,-15.796
1384,10001,1,14855.1,-33.6825
1385,10001,-1,5466.92,-94.9965
1386,10001,-1,7280.21,45.274
1387,10001,-1,6427.72,-52.386
1388,10001,1,6676.01,89.074
1389,10001,-1,5147.36,-49.3945
1390,10001,-1,6807.67,75.8008
1391,10001,-1,156556,44.5762
1392,10001,-1,15676.7,-46.4133
1393,10001,1,10942.1,-15.0551
1394,10001,-1,7463.01,-76.7896
1395,10001,-1,5342.52,-47.7327
1396,10001,1,538034,-59.9518
1397,10001,1,5871.15,23.7553
1398,10001,1,5718.64,12.7367
1399,10001,-1,6562.77,78.2302
1400,10001,-1,14479.7,-21.684
1401,10001,1,8981.59,-29.8407
1402,10001,-1,57183.9,-52.4001
1403,10001,-1,5745.25,-66.0661
1404,10001,1,5472,36.5657
1405,10001,1,26418.8,-44.8844
1406,10001,-1,51557.2,6.03736
1407,10001,1,5060.8,-69.3503
1408,10001,-1,13561.8,-7.07321
1409,10001,-1,20280.9,89.5795
1410,10001,-1,5147.47,-48.5592
1411,10001,-1,16065.3,-76.3634
1412,10001,-1,9773.52,95.532
1413,10001,1,6111.04,5.26598
1414,10001,1,9707.16,51.4646
1415,10001,-1,6683.16,-10.3446
1416,10001,-1,44825.5,74.5347
1417,10001,1,331368,20.0252
1418,10001,-1,5654.16,-30.1576
1419,10001,-1,153124,-33.3733
1420,10001,1,46238.3,-75.1104
1421,10001,1,7252.68,-60.0683
1422,10001,1,9285.49,-22.0765
1423,10001,1,715594,25.8747
1424,10001,1,5310.28,42.7525
1425,10001,-1,14632.7,-11.7722
1426,10001,-1,14659.2,-51.823
1427,10001,-1,8621.33,46.0284
1428,10001,-1,6944.67,41.0733
1429,10001,-1,34838.1,93.4473
1430,10001,1,7020.67,20.8539
1431,10001,1,30574.1,-85.1285
1432,10001,1,6489.21,19.4734
1433,10001,-1,10320.4,-18.0779
1434,10001,-1,5444.86,-14.7679
1435,10001,1,28571.7,65.8974
1436,10001,-1,5608.46,-85.3702
1437,10001,1,11730,73.0721
1438,10001,-1,10117.5,27.9829
1439,10001,-1,7827.74,44.7228
1440,10001,1,5414.93,83.0604
1441,10001,1,5343.26,30.4723
1442,10001,-1,6295.42,21.337
1443,10001,-1,22866.2,30.4284
1444,10001,-1,35701.9,-35.296
1445,10001,1,33438.5,-82.6784
1446,10001,-1,5803.69,89.4751
1447,10001,-1,15869.6,-19.623
1448,10001,-1,5295.86,-69.6976
1449,10001,-1,37222.4,87.1009
1450,10001,1,8120.85,10.7556
1451,10001,-1,13435.7,-8.61996
1452,10001,1,16849.6,9.08058
1453,10001,1,35728.7,1.75887
1454,10001,1,5575.08,-88.1193
1455,10001,-1,85966.7,-3.37118
1456,10001,-1,64297.8,-54.0278
1457,10001,1,44237.4,-83.6105
1458,10001,1,5527.79,58.778
1459,10001,-1,35842.9,69.5218
1460,10001,-1,20317.3,-59.3223
1461,10001,-1,12461.3,-60.1008
1462,10001,1,7060.72,90.229
1463,10001,-1,11878.3,-98.3884
1464,10001,-1,14412.5,3.23605
1465,10001,1,8963.49,79.47
1466,10001,-1,14023.8,-69.035
1467,10001,-1,6438.19,97.388
1468,10001,-1,24425.4,26.9625
1469,10001,1,9548.56,-27.1046
1470,10001,-1,10204.4,-68.6133
1471,10001,1,7308.19,-45.1348
1472,10001,-1,5216.66,73.4998
1473,10001,-1,5362.2,-71.6794
1474,10001,1,10809.8,96.1086
1475,10001,1,6378.92,77.4592
1476,10001,1,8942.05,-23.3903
1477,10001,-1,13960.7,56.1414
1478,10001,1,75354.6,5.24253
1479,10001,1,5829.05,42.7096
1480,10001,-1,12271.9,52.4849
1481,10001,-1,9390.74,-63.9107
1482,10001,-1,10651,68.0625
1483,10001,-1,5483.55,-93.029
1484,10001,-1,6677.03,60.0373
1485,10001,1,8582.23,79.0968
1486,10001,-1,5689.39,-83.2458
1487,10001,-1,6056.82,-91.8117
1488,10001,-1,7950.15,-99.5032
1489,10001,1,12988.2,76.902
1490,10001,-1,5179.29,60.4523
1491,10001,1,11650.3,-51.409
1492,10001,1,20167.7,-12.1425
1493,10001,-1,7698.48,-15.4209
1494,10001,1,30202.5,-18.8867
1495,10001,1,18595.3,-0.217205
1496,10001,1,17605.8,67.614
1497,10001,1,236479,-70.8343
1498,10001,-1,16156.6,84.4939
1499,10001,-1,5717.34,3.47817
1500,10001,1,7123.39,-76.5253
1501,10001,1,5244.63,10.8706
1502,10001,-1,6849.51,-5.93597
1503,10001,-1,8739.75,-87.8651
1504,10001,1,11385.7,-11.1864
1505,10001,-1,24502.5,-8.14034
1506,10001,-1,5806.99,82.6849
1507,10001,1,59917.4,-54.0202
1508,10001,1,33212,-42.0996
1509,10001,-1,5115.27,19.1855
1510,10001,-1,8093.32,-16.8298
1511,10001,-1,217121,-90.6237
1512,10001,1,13315.7,-51.562
1513,10001,-1,6626.35,-32.5932
1514,10001,1,224277,12.7077
1515,10001,-1,13155.7,-39.7158
1516,10001,1,9583.97,40.0848
1517,10001,-1,15562.8,58.4384
1518,10001,1,6437.25,-25.1017
1519,10001,1,44970.7,23.7752
1520,10001,-1,10667.3,-4.18993
1521,10001,1,11416.9,-22.519
1522,10001,1,37536,56.4864
1523,10001,-1,8189.02,64.968
1524,10001,-1,20793.5,-59.0003
1525,10001,1,6729.25,-35.4331
1526,10001,1,113148,21.7537
1527,10001,1,44285.7,-25.1435
1528,10001,-1,19901.1,32.0164
1529,10001,1,8305.1,-26.3596
1530,10001,-1,15656.7,-19.8734
1531,10001,1,6511.76,48.0411
1532,10001,1,5600.11,-38.2461
1533,10001,1,40405.9,-92.3575
1534,10001,1,32041.5,37.5057
1535,10001,-1,5830.11,82.6876
1536,10001,-1,5220.55,-83.5244
1537,10001,-1,6473.37,-28.3915
1538,10001,1,6988.53,40.3744
1539,10001,1,52343.9,-62.6163
1540,10001,-1,15366.8,-8.947
1541,10001,1,7074.29,-39.1338
1542,10001,1,12977.8,80.0678
1543,10001,1,9309.89,57.8605
1544,10001,1,8757.57,-51.5791
1545,10001,1,6713.65,59.2684
1546,10001,1,127793,55.1057
1547,10001,1,12162.1,7.71671
